go.id	gen.id
GO:0019430	Cucsa.005550
GO:0055114	Cucsa.005550
GO:0006086	Cucsa.005560
GO:0006094	Cucsa.005560
GO:0006096	Cucsa.005560
GO:0009097	Cucsa.005560
GO:0009098	Cucsa.005560
GO:0009099	Cucsa.005560
GO:0055114	Cucsa.005560
GO:0019745	Cucsa.005970
GO:0042335	Cucsa.005970
GO:0009751	Cucsa.006210
GO:0010286	Cucsa.006210
GO:0006289	Cucsa.006220
GO:0005982	Cucsa.006230
GO:0005985	Cucsa.006230
GO:0018106	Cucsa.006230
GO:0006355	Cucsa.006260
GO:0009220	Cucsa.006280
GO:0006468	Cucsa.006290
GO:0009069	Cucsa.006290
GO:0005982	Cucsa.006300
GO:0005985	Cucsa.006300
GO:0006075	Cucsa.006300
GO:0006468	Cucsa.006320
GO:0043170	Cucsa.006540
GO:0044238	Cucsa.006540
GO:0006354	Cucsa.006940
GO:0006412	Cucsa.006940
GO:0042254	Cucsa.006940
GO:0006468	Cucsa.007150
GO:0009089	Cucsa.007160
GO:0055114	Cucsa.007160
GO:0008152	Cucsa.007180
GO:0015074	Cucsa.007190
GO:0006412	Cucsa.007220
GO:0042254	Cucsa.007220
GO:0006446	Cucsa.007240
GO:0000911	Cucsa.007250
GO:0051225	Cucsa.007250
GO:0050896	Cucsa.007260
GO:0015074	Cucsa.007280
GO:0009103	Cucsa.007310
GO:0009245	Cucsa.007310
GO:0015940	Cucsa.007310
GO:0016310	Cucsa.007310
GO:0005982	Cucsa.007320
GO:0005985	Cucsa.007320
GO:0009117	Cucsa.007320
GO:0045489	Cucsa.007320
GO:0071555	Cucsa.007320
GO:0006099	Cucsa.007330
GO:0006554	Cucsa.007330
GO:0042967	Cucsa.007330
GO:0000105	Cucsa.007340
GO:0009220	Cucsa.007340
GO:0006468	Cucsa.007350
GO:0015031	Cucsa.007360
GO:0042147	Cucsa.007360
GO:0015074	Cucsa.007370
GO:0015031	Cucsa.007380
GO:0042147	Cucsa.007380
GO:0005978	Cucsa.007390
GO:0005982	Cucsa.007390
GO:0005985	Cucsa.007390
GO:0009791	Cucsa.007390
GO:0006468	Cucsa.007810
GO:0031668	Cucsa.007810
GO:0033554	Cucsa.007810
GO:0006468	Cucsa.007840
GO:0009069	Cucsa.007840
GO:0009268	Cucsa.007840
GO:0009611	Cucsa.007840
GO:0009620	Cucsa.007840
GO:0009695	Cucsa.007840
GO:0009723	Cucsa.007840
GO:0009738	Cucsa.007840
GO:0009753	Cucsa.007840
GO:0010118	Cucsa.007840
GO:0019722	Cucsa.007840
GO:0006468	Cucsa.007850
GO:0007165	Cucsa.007850
GO:0009069	Cucsa.007850
GO:0016024	Cucsa.008070
GO:0080186	Cucsa.008070
GO:0006629	Cucsa.008880
GO:0009408	Cucsa.008890
GO:0009658	Cucsa.008890
GO:0016485	Cucsa.008890
GO:0055114	Cucsa.008910
GO:0009611	Cucsa.009120
GO:0010951	Cucsa.009120
GO:0006544	Cucsa.009140
GO:0006563	Cucsa.009140
GO:0006566	Cucsa.009140
GO:0046486	Cucsa.009140
GO:0000023	Cucsa.009150
GO:0006000	Cucsa.009150
GO:0006013	Cucsa.009150
GO:0019252	Cucsa.009150
GO:0042631	Cucsa.009150
GO:0008299	Cucsa.009160
GO:0000186	Cucsa.009200
GO:0007178	Cucsa.009200
GO:0009069	Cucsa.009200
GO:0048268	Cucsa.009210
GO:0048268	Cucsa.009230
GO:0055114	Cucsa.009230
GO:0009628	Cucsa.009250
GO:0030154	Cucsa.009250
GO:0033036	Cucsa.009250
GO:0044238	Cucsa.009250
GO:0044260	Cucsa.009250
GO:0048316	Cucsa.009250
GO:0048507	Cucsa.009250
GO:0048609	Cucsa.009250
GO:0050793	Cucsa.009250
GO:0050794	Cucsa.009250
GO:0006952	Cucsa.009280
GO:0009607	Cucsa.009280
GO:0006952	Cucsa.009290
GO:0009607	Cucsa.009290
GO:0006952	Cucsa.009300
GO:0009607	Cucsa.009300
GO:0010951	Cucsa.009310
GO:0006952	Cucsa.009320
GO:0009607	Cucsa.009320
GO:0006952	Cucsa.009330
GO:0009607	Cucsa.009330
GO:0006952	Cucsa.009340
