go.id	gen.id
GO:0051287	LOC_Os01g09320
GO:0055114	LOC_Os01g09320
GO:0005515	LOC_Os01g09370
GO:0005515	LOC_Os01g09384
GO:0016491	LOC_Os01g09430
GO:0055114	LOC_Os01g09430
GO:0005634	LOC_Os01g09450
GO:0006355	LOC_Os01g09450
GO:0001678	LOC_Os01g09460
GO:0004396	LOC_Os01g09460
GO:0005524	LOC_Os01g09460
GO:0005536	LOC_Os01g09460
GO:0005975	LOC_Os01g09460
GO:0016773	LOC_Os01g09460
GO:0046835	LOC_Os01g09460
GO:0005515	LOC_Os01g09470
GO:0003993	LOC_Os01g09540
GO:0003677	LOC_Os01g09550
GO:0006355	LOC_Os01g09550
GO:0003824	LOC_Os01g09560
GO:0046872	LOC_Os01g09560
GO:0003872	LOC_Os01g09570
GO:0006002	LOC_Os01g09570
GO:0006096	LOC_Os01g09570
GO:0004672	LOC_Os01g09580
GO:0004713	LOC_Os01g09580
GO:0005524	LOC_Os01g09580
GO:0006468	LOC_Os01g09580
GO:0007049	LOC_Os01g09580
GO:0003677	LOC_Os01g09590
GO:0046872	LOC_Os01g09620
GO:0003676	LOC_Os01g09640
GO:0003677	LOC_Os01g09640
GO:0008270	LOC_Os01g09640
GO:0003824	LOC_Os01g09700
GO:0009058	LOC_Os01g09700
GO:0030170	LOC_Os01g09700
GO:0003723	LOC_Os01g09750
GO:0006396	LOC_Os01g09750
GO:0008173	LOC_Os01g09750
GO:0003677	LOC_Os01g09760
GO:0006351	LOC_Os01g09760
GO:0007049	LOC_Os01g09760
GO:0017053	LOC_Os01g09760
GO:0005515	LOC_Os01g09790
GO:0005515	LOC_Os01g09800
GO:0009055	LOC_Os01g09830
GO:0015035	LOC_Os01g09830
GO:0045454	LOC_Os01g09830
GO:0003676	LOC_Os01g09850
GO:0046872	LOC_Os01g09850
GO:0004672	LOC_Os01g09860
GO:0004713	LOC_Os01g09860
GO:0005524	LOC_Os01g09860
GO:0006468	LOC_Os01g09860
GO:0003743	LOC_Os01g09890
GO:0006413	LOC_Os01g09890
GO:0046983	LOC_Os01g09900
GO:0046983	LOC_Os01g09990
GO:0003824	LOC_Os01g10020
GO:0008152	LOC_Os01g10020
GO:0004497	LOC_Os01g10040
GO:0005506	LOC_Os01g10040
GO:0016705	LOC_Os01g10040
GO:0020037	LOC_Os01g10040
GO:0055114	LOC_Os01g10040
GO:0003677	LOC_Os01g10050
GO:0005524	LOC_Os01g10050
GO:0016787	LOC_Os01g10050
GO:0003824	LOC_Os01g10080
GO:0005975	LOC_Os01g10080
GO:0016616	LOC_Os01g10080
GO:0055114	LOC_Os01g10080
GO:0003824	LOC_Os01g10110
GO:0009690	LOC_Os01g10110
GO:0016491	LOC_Os01g10110
