go.id	gen.id
GO:0016126	Glyma.01G035100
GO:0080065	Glyma.01G035100
GO:0006952	Glyma.01G035400
GO:0000079	Glyma.01G035600
GO:0044772	Glyma.01G035600
GO:0051301	Glyma.01G035600
GO:0006364	Glyma.01G035700
GO:0009409	Glyma.01G035700
GO:0032544	Glyma.01G035700
GO:0006952	Glyma.01G035800
GO:0019761	Glyma.01G036000
GO:0042742	Glyma.01G036000
GO:0052544	Glyma.01G036000
GO:0006952	Glyma.01G036100
GO:0009793	Glyma.01G036200
GO:0009737	Glyma.01G036500
GO:0006355	Glyma.01G036600
GO:0007275	Glyma.01G036600
GO:0009736	Glyma.01G036600
GO:0009740	Glyma.01G036600
GO:0010026	Glyma.01G036600
GO:0010090	Glyma.01G036600
GO:0019760	Glyma.01G036600
GO:0008150	Glyma.01G036800
GO:0006508	Glyma.01G036900
GO:0030198	Glyma.01G036900
GO:0030574	Glyma.01G036900
GO:0006508	Glyma.01G037100
GO:0030198	Glyma.01G037100
GO:0030574	Glyma.01G037100
GO:0006508	Glyma.01G037200
GO:0030198	Glyma.01G037200
GO:0030574	Glyma.01G037200
GO:0008150	Glyma.01G037300
GO:0008150	Glyma.01G037400
GO:0000160	Glyma.01G037500
GO:0006355	Glyma.01G037500
GO:0007623	Glyma.01G037500
GO:0009735	Glyma.01G037500
GO:0009736	Glyma.01G037500
GO:0010114	Glyma.01G037500
GO:0010161	Glyma.01G037500
GO:0042752	Glyma.01G037500
GO:0009932	Glyma.01G037600
GO:0045010	Glyma.01G037600
GO:0008150	Glyma.01G037700
GO:0006950	Glyma.01G037800
GO:0045489	Glyma.01G037900
GO:0071555	Glyma.01G037900
GO:0006086	Glyma.01G038002
GO:0006096	Glyma.01G038002
GO:0046686	Glyma.01G038002
GO:0055114	Glyma.01G038002
GO:0000373	Glyma.01G038100
GO:0006397	Glyma.01G038100
GO:0009793	Glyma.01G038100
GO:0010497	Glyma.01G038100
GO:0016441	Glyma.01G038100
GO:0016554	Glyma.01G038100
GO:0031047	Glyma.01G038100
GO:1901259	Glyma.01G038100
GO:0000122	Glyma.01G038250
GO:0016575	Glyma.01G038250
GO:0000122	Glyma.01G038300
GO:0016575	Glyma.01G038300
GO:0008150	Glyma.01G038500
GO:0006355	Glyma.01G038600
GO:0031540	Glyma.01G038600
GO:0080167	Glyma.01G038600
GO:0006470	Glyma.01G038800
GO:0009738	Glyma.01G038800
GO:0009788	Glyma.01G038800
GO:0009903	Glyma.01G038800
GO:0032000	Glyma.01G038800
GO:0034613	Glyma.01G038800
GO:0010100	Glyma.01G039100
GO:0006355	Glyma.01G039200
GO:0048446	Glyma.01G039200
GO:0006355	Glyma.01G039300
GO:0009733	Glyma.01G039300
GO:0009734	Glyma.01G039300
GO:0010311	Glyma.01G039300
GO:0045892	Glyma.01G039300
