go.id	gen.id
GO:0002949	Zm00001d029160
GO:0006508	Zm00001d029161
GO:0016310	Zm00001d029163
GO:0000272	Zm00001d029164
GO:0005975	Zm00001d029164
GO:0008152	Zm00001d029164
GO:0006801	Zm00001d029170
GO:0019430	Zm00001d029170
GO:0006612	Zm00001d029173
GO:0042254	Zm00001d029174
GO:0006631	Zm00001d029176
GO:0033540	Zm00001d029176
GO:0055088	Zm00001d029176
GO:0009089	Zm00001d029179
GO:0009090	Zm00001d029179
GO:0016310	Zm00001d029179
GO:0006281	Zm00001d029180
GO:0006338	Zm00001d029180
GO:0006351	Zm00001d029180
GO:0006974	Zm00001d029180
GO:0043618	Zm00001d029180
GO:0045292	Zm00001d029181
GO:0098542	Zm00001d029183
GO:0000398	Zm00001d029188
GO:0032259	Zm00001d029188
GO:0098542	Zm00001d029194
GO:0005991	Zm00001d029195
GO:0005992	Zm00001d029195
GO:0016102	Zm00001d029195
GO:0016114	Zm00001d029195
GO:0050896	Zm00001d029195
GO:0006886	Zm00001d029196
GO:0015031	Zm00001d029196
GO:0016192	Zm00001d029196
GO:0017183	Zm00001d029198
GO:0032259	Zm00001d029198
GO:0006412	Zm00001d029201
GO:0006511	Zm00001d029203
GO:0016567	Zm00001d029203
GO:0044238	Zm00001d029203
GO:0044260	Zm00001d029203
GO:0080148	Zm00001d029203
GO:0019375	Zm00001d029206
GO:0050665	Zm00001d029206
GO:0016310	Zm00001d029209
GO:0046488	Zm00001d029209
GO:0046854	Zm00001d029209
GO:0016310	Zm00001d029211
GO:0046488	Zm00001d029211
GO:0046854	Zm00001d029211
GO:0007165	Zm00001d029212
GO:0007010	Zm00001d029215
GO:0007015	Zm00001d029215
GO:0051014	Zm00001d029215
GO:0051017	Zm00001d029215
GO:0051693	Zm00001d029215
GO:0006354	Zm00001d029223
GO:0006357	Zm00001d029223
GO:0006397	Zm00001d029223
GO:0006890	Zm00001d029226
GO:0002181	Zm00001d029228
GO:0031507	Zm00001d029228
GO:0070475	Zm00001d029228
GO:0019752	Zm00001d029231
GO:0035556	Zm00001d029234
GO:0071902	Zm00001d029234
GO:0006520	Zm00001d029237
GO:0006545	Zm00001d029237
GO:0006567	Zm00001d029237
GO:0006979	Zm00001d029238
GO:0030091	Zm00001d029238
GO:0055085	Zm00001d029251
GO:0008643	Zm00001d029254
GO:0034219	Zm00001d029254
GO:0055085	Zm00001d029254
GO:0000398	Zm00001d029256
GO:0006468	Zm00001d029258
GO:0016310	Zm00001d029258
GO:0018108	Zm00001d029258
GO:0007015	Zm00001d029260
GO:0010119	Zm00001d029260
GO:0006457	Zm00001d029263
GO:0051085	Zm00001d029263
GO:0006468	Zm00001d029264
GO:0016310	Zm00001d029264
GO:0018105	Zm00001d029264
GO:0035556	Zm00001d029264
GO:0046777	Zm00001d029264
GO:0006004	Zm00001d029266
GO:0006355	Zm00001d029270
GO:0006357	Zm00001d029270
GO:0006508	Zm00001d029272
GO:0030154	Zm00001d029272
GO:0042761	Zm00001d029272
GO:0099402	Zm00001d029272
GO:0006950	Zm00001d029274
GO:0006979	Zm00001d029274
GO:0042744	Zm00001d029274
GO:0098869	Zm00001d029274
GO:0006950	Zm00001d029279
GO:0006979	Zm00001d029279
GO:0042744	Zm00001d029279
GO:0098869	Zm00001d029279
GO:0006950	Zm00001d029280
GO:0006979	Zm00001d029280
GO:0042744	Zm00001d029280
GO:0098869	Zm00001d029280
GO:0006890	Zm00001d029281
GO:0006906	Zm00001d029281
GO:0015031	Zm00001d029281
GO:0006468	Zm00001d029285
GO:0010906	Zm00001d029285
GO:0016310	Zm00001d029285
GO:0043086	Zm00001d029285
GO:0010468	Zm00001d029286
GO:0035194	Zm00001d029286
GO:0090305	Zm00001d029286
GO:0090501	Zm00001d029286
GO:0006470	Zm00001d029297
GO:0000056	Zm00001d029300
GO:0042274	Zm00001d029300
GO:0000398	Zm00001d029303
GO:0010099	Zm00001d029303
GO:0055121	Zm00001d029303
GO:0080022	Zm00001d029303
GO:1904667	Zm00001d029303
GO:0006457	Zm00001d029304
GO:0042026	Zm00001d029304
GO:0006094	Zm00001d029307
GO:0006096	Zm00001d029307
GO:0019563	Zm00001d029307
GO:0046166	Zm00001d029307
GO:0009833	Zm00001d029309
GO:0030244	Zm00001d029309
GO:0097502	Zm00001d029309
GO:0000724	Zm00001d029312
GO:0006268	Zm00001d029312
GO:0006289	Zm00001d029312
GO:0007004	Zm00001d029312
GO:0051321	Zm00001d029312
GO:0005975	Zm00001d029313
GO:0008152	Zm00001d029313
GO:0055085	Zm00001d029314
GO:1902047	Zm00001d029314
GO:0006121	Zm00001d029316
GO:0055085	Zm00001d029318
GO:1902047	Zm00001d029318
GO:0055085	Zm00001d029319
GO:1902047	Zm00001d029319
GO:0055085	Zm00001d029321
GO:1902047	Zm00001d029321
GO:0009086	Zm00001d029324
GO:0019346	Zm00001d029324
GO:1901259	Zm00001d029325
GO:0010468	Zm00001d029328
GO:0043484	Zm00001d029329
GO:0009134	Zm00001d029331
GO:0006506	Zm00001d029333
GO:0072659	Zm00001d029333
GO:0032259	Zm00001d029336
GO:0032259	Zm00001d029337
GO:0045903	Zm00001d029340
GO:0005975	Zm00001d029341
GO:0006006	Zm00001d029341
GO:0019318	Zm00001d029341
GO:0033499	Zm00001d029341
GO:0001522	Zm00001d029342
GO:0008033	Zm00001d029342
GO:0009451	Zm00001d029342
GO:0031119	Zm00001d029342
GO:1990481	Zm00001d029342
GO:0000902	Zm00001d029343
GO:0007015	Zm00001d029343
GO:0009408	Zm00001d029343
GO:0030036	Zm00001d029343
GO:0051016	Zm00001d029343
GO:0051693	Zm00001d029343
GO:0006807	Zm00001d029352
GO:0044238	Zm00001d029352
GO:0044260	Zm00001d029352
GO:0019438	Zm00001d029353
GO:0032259	Zm00001d029353
GO:0019438	Zm00001d029356
GO:0032259	Zm00001d029356
GO:0032259	Zm00001d029357
GO:0019438	Zm00001d029359
GO:0032259	Zm00001d029359
GO:0002181	Zm00001d029361
GO:0006486	Zm00001d029362
GO:0005992	Zm00001d029371
GO:0006508	Zm00001d029372
GO:0006508	Zm00001d029373
GO:0000398	Zm00001d029375
GO:0006397	Zm00001d029375
GO:0008380	Zm00001d029375
GO:0000398	Zm00001d029380
GO:0055085	Zm00001d029383
GO:0007018	Zm00001d029390
GO:0008652	Zm00001d029391
GO:0009073	Zm00001d029391
GO:0009423	Zm00001d029391
GO:0006629	Zm00001d029397
GO:0009395	Zm00001d029397
GO:0016042	Zm00001d029397
GO:0046470	Zm00001d029397
GO:0006468	Zm00001d029398
GO:0016310	Zm00001d029398
GO:0018105	Zm00001d029398
GO:0035556	Zm00001d029398
GO:0046777	Zm00001d029398
GO:0006886	Zm00001d029400
GO:0006906	Zm00001d029400
GO:0015031	Zm00001d029400
GO:0016192	Zm00001d029400
GO:0006886	Zm00001d029408
GO:0034067	Zm00001d029408
GO:0043001	Zm00001d029408
GO:0006508	Zm00001d029410
GO:0006629	Zm00001d029412
GO:0016042	Zm00001d029412
GO:0009098	Zm00001d029415
GO:0006412	Zm00001d029418
GO:0035970	Zm00001d029419
GO:0009903	Zm00001d029420
GO:0009904	Zm00001d029420
GO:0001510	Zm00001d029429
GO:0009452	Zm00001d029429
GO:0032259	Zm00001d029429
GO:0036261	Zm00001d029429
GO:0006811	Zm00001d029432
GO:0006812	Zm00001d029432
GO:0006816	Zm00001d029432
GO:0006874	Zm00001d029432
GO:0055085	Zm00001d029432
GO:0070588	Zm00001d029432
GO:0000398	Zm00001d029435
GO:0042545	Zm00001d029441
GO:0043086	Zm00001d029441
GO:0045490	Zm00001d029441
GO:0016310	Zm00001d029443
GO:0046488	Zm00001d029443
GO:0046854	Zm00001d029443
GO:0009611	Zm00001d029448
GO:0031347	Zm00001d029448
GO:2000022	Zm00001d029448
GO:0006694	Zm00001d029449
GO:0006694	Zm00001d029451
GO:0006694	Zm00001d029454
GO:0006744	Zm00001d029455
GO:0098869	Zm00001d029457
GO:0098869	Zm00001d029459
GO:0006810	Zm00001d029461
GO:0006833	Zm00001d029466
GO:0006468	Zm00001d029468
GO:0016310	Zm00001d029468
GO:0006352	Zm00001d029473
GO:0006413	Zm00001d029473
GO:0043966	Zm00001d029473
GO:0045893	Zm00001d029473
GO:0051123	Zm00001d029473
GO:0001934	Zm00001d029478
GO:0007165	Zm00001d029478
GO:0016310	Zm00001d029478
GO:0032147	Zm00001d029478
GO:0006355	Zm00001d029481
GO:0009725	Zm00001d029481
GO:0000387	Zm00001d029483
GO:0000398	Zm00001d029483
GO:0006397	Zm00001d029483
GO:0008380	Zm00001d029483
GO:0006355	Zm00001d029488
GO:0006355	Zm00001d029489
GO:0006357	Zm00001d029489
GO:0006325	Zm00001d029490
GO:0009965	Zm00001d029490
GO:0010162	Zm00001d029490
GO:0010228	Zm00001d029490
GO:0010390	Zm00001d029490
GO:0016567	Zm00001d029490
GO:0033523	Zm00001d029490
GO:0044238	Zm00001d029490
GO:0044260	Zm00001d029490
GO:0045087	Zm00001d029490
GO:0071894	Zm00001d029490
GO:0030001	Zm00001d029497
GO:0055085	Zm00001d029497
GO:0071577	Zm00001d029497
GO:1900150	Zm00001d029499
GO:0005975	Zm00001d029502
GO:0006006	Zm00001d029502
GO:0006098	Zm00001d029502
GO:0009051	Zm00001d029502
GO:0006325	Zm00001d029504
GO:2000779	Zm00001d029504
GO:0006412	Zm00001d029511
GO:0006413	Zm00001d029511
GO:0006821	Zm00001d029511
GO:0055085	Zm00001d029511
GO:1902476	Zm00001d029511
GO:0006355	Zm00001d029512
GO:0045489	Zm00001d029516
GO:0071555	Zm00001d029516
GO:0016102	Zm00001d029523
GO:0016114	Zm00001d029523
GO:0050896	Zm00001d029523
GO:0005975	Zm00001d029525
GO:0006098	Zm00001d029525
GO:0009051	Zm00001d029525
GO:0043622	Zm00001d029527
GO:0007165	Zm00001d029529
GO:0045892	Zm00001d029529
GO:0006270	Zm00001d029530
GO:0032933	Zm00001d029534
GO:0006479	Zm00001d029535
GO:0006807	Zm00001d029535
GO:0032259	Zm00001d029535
GO:0043414	Zm00001d029535
GO:0044238	Zm00001d029535
GO:0006355	Zm00001d029537
GO:0006357	Zm00001d029537
GO:0000028	Zm00001d029543
GO:0006412	Zm00001d029543
GO:0031507	Zm00001d029544
GO:0070475	Zm00001d029544
GO:0055085	Zm00001d029545
GO:0000105	Zm00001d029548
GO:0000162	Zm00001d029548
GO:0008652	Zm00001d029548
GO:0044249	Zm00001d029548
GO:1901576	Zm00001d029548
GO:0006952	Zm00001d029550
GO:0007165	Zm00001d029550
GO:0007205	Zm00001d029550
GO:0016310	Zm00001d029550
GO:0006412	Zm00001d029554
GO:0006413	Zm00001d029554
GO:0009408	Zm00001d029557
GO:0034605	Zm00001d029557
GO:0042026	Zm00001d029557
GO:0044238	Zm00001d029560
GO:0044260	Zm00001d029560
GO:0000209	Zm00001d029561
GO:0006511	Zm00001d029561
GO:0016567	Zm00001d029561
GO:0030433	Zm00001d029561
GO:0009451	Zm00001d029563
GO:0006508	Zm00001d029568
GO:0051603	Zm00001d029568
GO:0016567	Zm00001d029571
GO:0044238	Zm00001d029571
GO:0044260	Zm00001d029571
GO:0031047	Zm00001d029573
GO:0035194	Zm00001d029573
GO:0090502	Zm00001d029573
GO:0006886	Zm00001d029575
GO:0006888	Zm00001d029575
GO:0007029	Zm00001d029575
GO:0016192	Zm00001d029575
GO:0090110	Zm00001d029575
GO:0006469	Zm00001d029576
GO:0080167	Zm00001d029590
GO:0009695	Zm00001d029594
GO:0007264	Zm00001d029596
GO:0015031	Zm00001d029596
GO:0016192	Zm00001d029596
GO:0050790	Zm00001d029596
GO:0016310	Zm00001d029597
GO:0006352	Zm00001d029598
GO:0006367	Zm00001d029598
GO:0006413	Zm00001d029598
GO:0010468	Zm00001d029601
GO:0006979	Zm00001d029604
GO:0042744	Zm00001d029604
GO:0098869	Zm00001d029604
GO:0071555	Zm00001d029605
GO:0016310	Zm00001d029606
GO:0055085	Zm00001d029608
GO:0071555	Zm00001d029611
GO:0080147	Zm00001d029611
GO:0010466	Zm00001d029628
GO:0010951	Zm00001d029628
GO:0009157	Zm00001d029632
GO:0009409	Zm00001d029632
GO:0016310	Zm00001d029632
GO:0046104	Zm00001d029632
GO:0071897	Zm00001d029632
GO:0090351	Zm00001d029632
GO:0006879	Zm00001d029638
GO:0016226	Zm00001d029638
GO:0042546	Zm00001d029640
GO:0006354	Zm00001d029642
GO:0006357	Zm00001d029642
GO:0006890	Zm00001d029642
GO:0061025	Zm00001d029642
GO:0000724	Zm00001d029643
GO:0006268	Zm00001d029643
GO:0006289	Zm00001d029643
GO:0007004	Zm00001d029643
GO:0051321	Zm00001d029643
GO:0006508	Zm00001d029644
GO:0008643	Zm00001d029645
GO:0034219	Zm00001d029645
GO:0055085	Zm00001d029645
GO:0030433	Zm00001d029649
GO:0006412	Zm00001d029653
GO:0032259	Zm00001d029653
GO:0005975	Zm00001d029654
GO:0005991	Zm00001d029654
GO:0005993	Zm00001d029654
GO:0008152	Zm00001d029654
GO:0007015	Zm00001d029656
GO:0030042	Zm00001d029656
GO:0032979	Zm00001d029657
GO:0051205	Zm00001d029657
GO:0044238	Zm00001d029663
GO:0044260	Zm00001d029663
GO:0006468	Zm00001d029664
GO:0007165	Zm00001d029664
GO:0016310	Zm00001d029664
GO:0006508	Zm00001d029667
GO:0006508	Zm00001d029668
GO:0000724	Zm00001d029671
GO:0006268	Zm00001d029671
GO:0006289	Zm00001d029671
GO:0007004	Zm00001d029671
GO:0051321	Zm00001d029671
GO:0009395	Zm00001d029684
GO:0016042	Zm00001d029684
GO:0006749	Zm00001d029696
GO:0042221	Zm00001d029696
GO:0034553	Zm00001d029697
GO:0006749	Zm00001d029699
GO:0042221	Zm00001d029699
GO:0006749	Zm00001d029700
GO:0006749	Zm00001d029703
GO:0042221	Zm00001d029703
GO:0006260	Zm00001d029705
GO:0006261	Zm00001d029705
GO:0006302	Zm00001d029705
GO:0071897	Zm00001d029705
GO:0006749	Zm00001d029706
GO:0042221	Zm00001d029706
GO:0006749	Zm00001d029707
GO:0042221	Zm00001d029707
GO:0032196	Zm00001d029709
GO:0006355	Zm00001d029711
GO:0006325	Zm00001d029714
GO:0006598	Zm00001d029714
GO:0016570	Zm00001d029714
GO:0006810	Zm00001d029717
GO:0000226	Zm00001d029719
GO:0006468	Zm00001d029721
GO:0016310	Zm00001d029721
GO:0006355	Zm00001d029722
GO:0016579	Zm00001d029725
GO:0070646	Zm00001d029725
GO:0006355	Zm00001d029736
GO:0006357	Zm00001d029736
GO:0006352	Zm00001d029737
GO:0016925	Zm00001d029740
GO:0070940	Zm00001d029743
GO:0006950	Zm00001d029747
GO:0006979	Zm00001d029747
GO:0042744	Zm00001d029747
GO:0098869	Zm00001d029747
GO:0050896	Zm00001d029752
GO:0006468	Zm00001d029758
GO:0016310	Zm00001d029758
GO:0018105	Zm00001d029758
GO:0035556	Zm00001d029758
GO:0046777	Zm00001d029758
GO:0055085	Zm00001d029762
GO:0006952	Zm00001d029768
GO:0009607	Zm00001d029768
GO:0006470	Zm00001d029772
GO:0016310	Zm00001d029772
GO:0006508	Zm00001d029776
GO:0006511	Zm00001d029782
GO:0009653	Zm00001d029783
GO:0006468	Zm00001d029785
GO:0009742	Zm00001d029785
GO:0016310	Zm00001d029785
GO:0018108	Zm00001d029785
GO:0045087	Zm00001d029785
GO:0050832	Zm00001d029785
GO:0000272	Zm00001d029794
GO:0005975	Zm00001d029794
GO:0006032	Zm00001d029794
GO:0008152	Zm00001d029794
GO:0016998	Zm00001d029794
GO:0050832	Zm00001d029794
GO:0042221	Zm00001d029801
GO:0055085	Zm00001d029803
GO:0007017	Zm00001d029804
GO:0007018	Zm00001d029804
GO:0006511	Zm00001d029806
GO:0016567	Zm00001d029806
GO:0044238	Zm00001d029806
GO:0044260	Zm00001d029806
GO:0006811	Zm00001d029808
GO:0015693	Zm00001d029808
GO:1903830	Zm00001d029808
GO:0008610	Zm00001d029810
GO:0016126	Zm00001d029810
GO:0005975	Zm00001d029814
GO:0006073	Zm00001d029814
GO:0008152	Zm00001d029814
GO:0010411	Zm00001d029814
GO:0042546	Zm00001d029814
GO:0071555	Zm00001d029814
GO:0032456	Zm00001d029818
GO:0042147	Zm00001d029818
GO:0034553	Zm00001d029826
GO:0019953	Zm00001d029827
GO:0048856	Zm00001d029827
GO:0006412	Zm00001d029828
GO:0006413	Zm00001d029828
GO:0006468	Zm00001d029829
GO:0016310	Zm00001d029829
GO:0016567	Zm00001d029829
GO:0006401	Zm00001d029833
GO:0016441	Zm00001d029833
GO:0034427	Zm00001d029833
GO:0070478	Zm00001d029833
GO:1904278	Zm00001d029833
GO:0032259	Zm00001d029834
GO:0006468	Zm00001d029837
GO:0090305	Zm00001d029839
GO:0055085	Zm00001d029842
GO:0016567	Zm00001d029847
GO:0008652	Zm00001d029848
GO:0009081	Zm00001d029848
GO:0009082	Zm00001d029848
GO:0016310	Zm00001d029850
GO:0050790	Zm00001d029850
GO:0006560	Zm00001d029853
GO:0006562	Zm00001d029853
GO:0010133	Zm00001d029853
GO:0006574	Zm00001d029860
GO:0006869	Zm00001d029872
GO:0015918	Zm00001d029872
GO:0006629	Zm00001d029874
GO:0008654	Zm00001d029874
GO:0016024	Zm00001d029874
GO:0006004	Zm00001d029878
GO:0006468	Zm00001d029881
GO:0007165	Zm00001d029881
GO:0009909	Zm00001d029885
GO:0006412	Zm00001d029887
GO:0006355	Zm00001d029896
GO:0030154	Zm00001d029896
GO:0009653	Zm00001d029899
GO:0019953	Zm00001d029899
GO:0006629	Zm00001d029901
GO:0006631	Zm00001d029901
GO:0006633	Zm00001d029901
GO:0006629	Zm00001d029902
GO:0006631	Zm00001d029902
GO:0006633	Zm00001d029902
GO:0009653	Zm00001d029903
GO:0019953	Zm00001d029903
GO:0009653	Zm00001d029906
GO:0019953	Zm00001d029906
GO:0009653	Zm00001d029907
GO:0019953	Zm00001d029907
GO:0032012	Zm00001d029910
GO:0050790	Zm00001d029910
GO:0009653	Zm00001d029913
GO:0019953	Zm00001d029913
GO:0000967	Zm00001d029919
GO:0006139	Zm00001d029919
GO:0006364	Zm00001d029919
GO:0042254	Zm00001d029919
GO:0051225	Zm00001d029921
GO:0006857	Zm00001d029932
GO:0010167	Zm00001d029932
GO:0015706	Zm00001d029932
GO:0055085	Zm00001d029932
GO:0006857	Zm00001d029933
GO:0010167	Zm00001d029933
GO:0015706	Zm00001d029933
GO:0055085	Zm00001d029933
GO:0006355	Zm00001d029934
GO:0006357	Zm00001d029934
GO:0006468	Zm00001d029948
GO:0016310	Zm00001d029948
GO:0006486	Zm00001d029958
GO:0009058	Zm00001d029958
GO:0097502	Zm00001d029958
GO:0009058	Zm00001d029959
GO:0046512	Zm00001d029959
GO:0046513	Zm00001d029959
GO:0016310	Zm00001d029964
GO:0006979	Zm00001d029965
GO:0009651	Zm00001d029965
GO:0034599	Zm00001d029965
GO:0006165	Zm00001d029968
GO:0006183	Zm00001d029968
GO:0006228	Zm00001d029968
GO:0006241	Zm00001d029968
GO:0009142	Zm00001d029968
GO:0016310	Zm00001d029968
GO:0034214	Zm00001d029968
GO:0000079	Zm00001d029970
GO:0006508	Zm00001d029972
GO:0010468	Zm00001d029973
GO:0006468	Zm00001d029975
GO:0016310	Zm00001d029975
GO:0035556	Zm00001d029975
GO:0019722	Zm00001d029976
GO:0016310	Zm00001d029978
GO:0050790	Zm00001d029978
GO:0080163	Zm00001d029978
GO:0006508	Zm00001d029979
GO:0032259	Zm00001d029979
GO:0000272	Zm00001d029983
GO:0005975	Zm00001d029983
GO:0008152	Zm00001d029983
GO:0016567	Zm00001d029988
GO:0044238	Zm00001d029988
GO:0044260	Zm00001d029988
GO:0006623	Zm00001d029994
GO:0006996	Zm00001d029994
GO:0009267	Zm00001d029994
GO:0016236	Zm00001d029994
GO:0034058	Zm00001d029994
GO:0006457	Zm00001d029997
GO:0051085	Zm00001d029997
GO:0006950	Zm00001d030002
GO:0006979	Zm00001d030002
GO:0042744	Zm00001d030002
GO:0098869	Zm00001d030002
GO:0000226	Zm00001d030008
GO:0001732	Zm00001d030011
GO:0002183	Zm00001d030011
GO:0006412	Zm00001d030011
GO:0006413	Zm00001d030011
GO:0032259	Zm00001d030012
GO:0006260	Zm00001d030017
GO:0006271	Zm00001d030017
GO:0006297	Zm00001d030017
GO:1904161	Zm00001d030017
GO:0032981	Zm00001d030019
GO:0006096	Zm00001d030020
GO:0015979	Zm00001d030020
GO:0016310	Zm00001d030020
GO:0032787	Zm00001d030020
GO:0006468	Zm00001d030021
GO:0009742	Zm00001d030021
GO:0016310	Zm00001d030021
GO:0006355	Zm00001d030023
GO:0000578	Zm00001d030026
GO:0006623	Zm00001d030026
GO:0006898	Zm00001d030026
GO:0007032	Zm00001d030026
GO:0007033	Zm00001d030026
GO:0009638	Zm00001d030026
GO:0009660	Zm00001d030026
GO:0009793	Zm00001d030026
GO:0009959	Zm00001d030026
GO:0042594	Zm00001d030026
GO:0045324	Zm00001d030026
GO:0051301	Zm00001d030026
GO:2000641	Zm00001d030026
GO:0048205	Zm00001d030031
GO:0050790	Zm00001d030031
GO:0002098	Zm00001d030034
GO:0008033	Zm00001d030034
GO:0030488	Zm00001d030034
GO:0070899	Zm00001d030034
GO:0006260	Zm00001d030037
GO:0006261	Zm00001d030037
GO:0006281	Zm00001d030037
GO:0006511	Zm00001d030038
GO:0006623	Zm00001d030038
GO:0006896	Zm00001d030038
GO:0016567	Zm00001d030038
GO:0044238	Zm00001d030038
GO:0044260	Zm00001d030038
GO:0000055	Zm00001d030040
GO:0015031	Zm00001d030040
GO:0015969	Zm00001d030043
GO:0016310	Zm00001d030043
GO:0000723	Zm00001d030046
GO:0006281	Zm00001d030046
GO:0006310	Zm00001d030046
GO:0006508	Zm00001d030046
GO:0006974	Zm00001d030046
GO:0032508	Zm00001d030046
GO:0016310	Zm00001d030048
GO:0019252	Zm00001d030048
GO:0000723	Zm00001d030055
GO:0006281	Zm00001d030055
GO:0006310	Zm00001d030055
GO:0006974	Zm00001d030055
GO:0032508	Zm00001d030055
GO:0006355	Zm00001d030069
GO:0006357	Zm00001d030069
GO:0046621	Zm00001d030079
GO:0070072	Zm00001d030087
GO:0007131	Zm00001d030094
GO:0007131	Zm00001d030095
GO:0000226	Zm00001d030102
GO:0006468	Zm00001d030102
GO:0005975	Zm00001d030103
GO:0006073	Zm00001d030103
GO:0008152	Zm00001d030103
GO:0010411	Zm00001d030103
GO:0042546	Zm00001d030103
GO:0071555	Zm00001d030103
GO:0006338	Zm00001d030108
GO:0010468	Zm00001d030108
GO:0032259	Zm00001d030108
GO:0060255	Zm00001d030108
GO:0016310	Zm00001d030109
GO:0000463	Zm00001d030114
GO:0006629	Zm00001d030117
GO:0006650	Zm00001d030117
GO:0008654	Zm00001d030117
GO:0016024	Zm00001d030117
GO:0009833	Zm00001d030121
GO:0030244	Zm00001d030121
GO:0071669	Zm00001d030121
GO:0097502	Zm00001d030121
GO:0006511	Zm00001d030126
GO:0006629	Zm00001d030131
GO:0006657	Zm00001d030131
GO:0008654	Zm00001d030131
GO:0009058	Zm00001d030131
GO:0006744	Zm00001d030132
GO:0071704	Zm00001d030132
GO:0006811	Zm00001d030133
GO:0034220	Zm00001d030133
GO:0098655	Zm00001d030133
GO:0000723	Zm00001d030134
GO:0006281	Zm00001d030134
GO:0006310	Zm00001d030134
GO:0006974	Zm00001d030134
GO:0032508	Zm00001d030134
GO:0006979	Zm00001d030138
GO:0032981	Zm00001d030138
GO:0006412	Zm00001d030146
GO:0009833	Zm00001d030147
GO:0097502	Zm00001d030147
GO:0006508	Zm00001d030149
GO:0006515	Zm00001d030149
GO:0009658	Zm00001d030149
GO:0048510	Zm00001d030149
GO:0006887	Zm00001d030154
GO:0006886	Zm00001d030157
GO:0015031	Zm00001d030157
GO:0016192	Zm00001d030157
GO:0055085	Zm00001d030158
GO:0055085	Zm00001d030159
GO:0032259	Zm00001d030163
GO:0009737	Zm00001d030166
GO:0030244	Zm00001d030166
GO:0000165	Zm00001d030169
GO:0006468	Zm00001d030169
GO:0016310	Zm00001d030169
GO:0035556	Zm00001d030169
GO:0006508	Zm00001d030172
GO:0019748	Zm00001d030172
GO:0006468	Zm00001d030173
GO:0016310	Zm00001d030173
GO:0018108	Zm00001d030173
GO:0046777	Zm00001d030173
GO:0006355	Zm00001d030191
GO:0006357	Zm00001d030191
GO:0016310	Zm00001d030194
GO:0032957	Zm00001d030194
GO:0052746	Zm00001d030194
GO:0006412	Zm00001d030198
GO:0006979	Zm00001d030199
GO:0042744	Zm00001d030199
GO:0098869	Zm00001d030199
GO:0009451	Zm00001d030207
GO:0006468	Zm00001d030212
GO:0016310	Zm00001d030212
GO:0006468	Zm00001d030213
GO:0016310	Zm00001d030213
GO:0006094	Zm00001d030216
GO:0006096	Zm00001d030216
GO:0019563	Zm00001d030216
GO:0046166	Zm00001d030216
GO:0006468	Zm00001d030218
GO:0016310	Zm00001d030218
GO:0008299	Zm00001d030223
GO:0000070	Zm00001d030230
GO:0007018	Zm00001d030230
GO:0051231	Zm00001d030230
GO:0090307	Zm00001d030230
GO:0006355	Zm00001d030232
GO:0006857	Zm00001d030235
GO:0055085	Zm00001d030235
GO:0055085	Zm00001d030250
GO:1990961	Zm00001d030250
GO:0034553	Zm00001d030264
GO:0035304	Zm00001d030264
GO:0050790	Zm00001d030264
GO:0006075	Zm00001d030266
GO:0008360	Zm00001d030266
GO:0071555	Zm00001d030266
GO:0005975	Zm00001d030269
GO:0006013	Zm00001d030269
GO:0005975	Zm00001d030270
GO:0006013	Zm00001d030270
GO:0008152	Zm00001d030270
GO:0016052	Zm00001d030270
GO:0006633	Zm00001d030275
GO:0006633	Zm00001d030277
GO:0010496	Zm00001d030280
GO:0005975	Zm00001d030282
GO:0006013	Zm00001d030282
GO:0008152	Zm00001d030282
GO:0016052	Zm00001d030282
GO:0005975	Zm00001d030285
GO:0006013	Zm00001d030285
GO:0008152	Zm00001d030285
GO:0016052	Zm00001d030285
GO:0006508	Zm00001d030289
GO:0043161	Zm00001d030290
GO:0006486	Zm00001d030295
GO:0036065	Zm00001d030295
GO:0006906	Zm00001d030296
GO:0006820	Zm00001d030297
GO:0015698	Zm00001d030297
GO:0006400	Zm00001d030299
GO:0008033	Zm00001d030299
GO:0101030	Zm00001d030299
GO:0006952	Zm00001d030303
GO:0006952	Zm00001d030304
GO:0006396	Zm00001d030306
GO:0003333	Zm00001d030310
GO:0006865	Zm00001d030310
GO:0006468	Zm00001d030323
GO:0016310	Zm00001d030323
GO:0006629	Zm00001d030328
GO:0006631	Zm00001d030328
GO:0006633	Zm00001d030328
GO:0006508	Zm00001d030333
GO:0016926	Zm00001d030333
GO:0006405	Zm00001d030340
GO:0006606	Zm00001d030340
GO:0006913	Zm00001d030340
GO:0015031	Zm00001d030340
GO:0006405	Zm00001d030342
GO:0006606	Zm00001d030342
GO:0046294	Zm00001d030347
GO:0046294	Zm00001d030348
GO:0006508	Zm00001d030357
GO:0006511	Zm00001d030357
GO:0016579	Zm00001d030357
GO:0005975	Zm00001d030361
GO:0008152	Zm00001d030361
GO:0009699	Zm00001d030363
GO:0009755	Zm00001d030364
GO:0045893	Zm00001d030364
GO:0000724	Zm00001d030366
GO:0006260	Zm00001d030366
GO:0006268	Zm00001d030366
GO:0006281	Zm00001d030366
GO:0006310	Zm00001d030366
GO:0032508	Zm00001d030366
GO:0006096	Zm00001d030373
GO:0000724	Zm00001d030374
GO:0006260	Zm00001d030374
GO:0006268	Zm00001d030374
GO:0006281	Zm00001d030374
GO:0006289	Zm00001d030374
GO:0006310	Zm00001d030374
GO:0007004	Zm00001d030374
GO:0051321	Zm00001d030374
GO:0000723	Zm00001d030376
